name,start,end,size
wrap_obj_register___,0x003d3900,0x003d3954,0x54
obj_ctor_init___,0x003d3960,0x003d39e0,0x80
mem_fill_z_326_1,0x003d39e0,0x003d477c,0xd9c
wrap_obj_register___,0x003d4780,0x003d47d4,0x54
obj_ctor_init___,0x003d47e0,0x003d4850,0x70
noop_wrapper_z_631,0x003d4850,0x003d4858,0x8
state_byte_transition_clone_19,0x003d4860,0x003d4c6c,0x40c
get_data_ptr_z_352,0x003d4c70,0x003d4c7c,0xc
wrap_obj_register___,0x003d4c80,0x003d4cd4,0x54
obj_ctor_init___,0x003d4ce0,0x003d4d50,0x70
sub_3D4D50,0x003d4d50,0x003d4fe4,0x294
sub_3D4FF0,0x003d4ff0,0x003d503c,0x4c
sub_3D5040,0x003d5040,0x003d50c0,0x80
wrap_obj_raycast_hit_check,0x003d50c0,0x003d50f0,0x30
mem_fill_z_311,0x003d50f0,0x003d52b4,0x1c4
get_data_ptr_z_353,0x003d52c0,0x003d52cc,0xc
wrap_obj_register___,0x003d52d0,0x003d5324,0x54
obj_ctor_init___,0x003d5330,0x003d53a0,0x70
mem_fill_z_312,0x003d53a0,0x003d5510,0x170
get_data_ptr_z_354,0x003d5510,0x003d551c,0xc
wrap_obj_register___,0x003d5520,0x003d5574,0x54
obj_ctor_init___,0x003d5580,0x003d55f0,0x70
mem_fill_z_313,0x003d55f0,0x003d582c,0x23c
get_data_ptr_z_355,0x003d5830,0x003d583c,0xc
wrap_obj_register___,0x003d5840,0x003d5894,0x54
obj_ctor_init___,0x003d58a0,0x003d5910,0x70
str_copy_n_e_clone_126,0x003d5910,0x003d5c04,0x2f4
get_data_ptr_z_356,0x003d5c10,0x003d5c1c,0xc
wrap_obj_register___,0x003d5c20,0x003d5c74,0x54
obj_ctor_init___,0x003d5c80,0x003d5d00,0x80
wrap_obj_update_curve_interp_d_clone_10,0x003d5d00,0x003d5d44,0x44
mem_fill_z_314,0x003d5d50,0x003d647c,0x72c
wrap_obj_register___,0x003d6480,0x003d64d4,0x54
obj_ctor_init___,0x003d64e0,0x003d6550,0x70
euler_to_quat_s,0x003d6550,0x003d6b3c,0x5ec
mem_fill_z_315,0x003d6b40,0x003d6da0,0x260
wrap_obj_register___,0x003d6da0,0x003d6df4,0x54
obj_ctor_init___,0x003d6e00,0x003d6e80,0x80
mem_fill_z_316,0x003d6e80,0x003d70f0,0x270
wrap_obj_register___,0x003d70f0,0x003d7144,0x54
obj_ctor_init___,0x003d7150,0x003d71d0,0x80
obj_interp_blend_pos_clone_08,0x003d71d0,0x003d75e0,0x410
wrap_obj_register___,0x003d75e0,0x003d7634,0x54
obj_ctor_init___,0x003d7640,0x003d76c0,0x80
mem_fill_z_317,0x003d76c0,0x003d7d44,0x684
wrap_obj_register___,0x003d7d50,0x003d7da4,0x54
obj_ctor_init___,0x003d7db0,0x003d7e20,0x70
mem_fill_z_318,0x003d7e20,0x003d815c,0x33c
get_data_ptr_z_357,0x003d8160,0x003d816c,0xc
wrap_obj_register___,0x003d8170,0x003d81c4,0x54
obj_ctor_init___,0x003d81d0,0x003d8240,0x70
noop_wrapper_z_632,0x003d8240,0x003d8248,0x8
mem_compare_n_0_clone_58,0x003d8250,0x003d893c,0x6ec
obj_shift_quat_buf_t,0x003d8940,0x003d8a34,0xf4
get_data_ptr_z_358,0x003d8a40,0x003d8a4c,0xc
wrap_obj_register___,0x003d8a50,0x003d8aa4,0x54
obj_ctor_init___,0x003d8ab0,0x003d8b30,0x80
mem_fill_z_327_1,0x003d8b30,0x003d9304,0x7d4
wrap_obj_register___,0x003d9310,0x003d9364,0x54
obj_ctor_init___,0x003d9370,0x003d93f0,0x80
obj_interp_blend_pos_clone_09,0x003d93f0,0x003d94e8,0xf8
wrap_obj_register___,0x003d94f0,0x003d9544,0x54
obj_ctor_init___,0x003d9550,0x003d95d0,0x80
mem_fill_z_319,0x003d95d0,0x003d9790,0x1c0
wrap_obj_register___,0x003d9790,0x003d97e4,0x54
obj_ctor_init___,0x003d97f0,0x003d9870,0x80
EngineUpdate_clone_19,0x003d9870,0x003d98a8,0x38
wrap_obj_register___,0x003d98b0,0x003d9904,0x54
obj_ctor_init___,0x003d9910,0x003d9990,0x80
sub_3D9990,0x003d9990,0x003d99e8,0x58
wrap_obj_register___,0x003d99f0,0x003d9a44,0x54
obj_ctor_init___,0x003d9a50,0x003d9ac0,0x70
noop_wrapper_z_633,0x003d9ac0,0x003d9ac8,0x8
obj_set_fields___34_0,0x003d9ad0,0x003d9b64,0x94
wrap_obj_alloc_and_init_b,0x003d9b70,0x003d9bd8,0x68
get_data_ptr_z_359,0x003d9be0,0x003d9bec,0xc
wrap_obj_register___,0x003d9bf0,0x003d9c44,0x54
sub_3D9C50,0x003d9c50,0x003d9cb0,0x60
mem_fill_z_320,0x003d9cb0,0x003d9fe8,0x338
sub_3D9FF0,0x003d9ff0,0x003da0c8,0xd8
mem_fill_z_321,0x003da0d0,0x003da264,0x194
get_data_ptr_z_360,0x003da270,0x003da27c,0xc
wrap_obj_register___,0x003da280,0x003da2d4,0x54
obj_ctor_init___,0x003da2e0,0x003da350,0x70
wrap_obj_set_fields_q_g,0x003da350,0x003da388,0x38
sub_3DA390,0x003da390,0x003da634,0x2a4
sub_3DA640,0x003da640,0x003da77c,0x13c
wrap_obj_register___,0x003da780,0x003da7d4,0x54
obj_ctor_init___,0x003da7e0,0x003da860,0x80
obj_set_fields___,0x003da860,0x003da8d8,0x78
wrap_obj_register___,0x003da8e0,0x003da934,0x54
obj_ctor_init___,0x003da940,0x003da9c0,0x80
mem_compare_n_0_clone_59,0x003da9c0,0x003dac40,0x280
wrap_obj_register___,0x003dac40,0x003dac94,0x54
obj_ctor_init___,0x003daca0,0x003dad10,0x70
euler_to_quat_z_32,0x003dad10,0x003daedc,0x1cc
sub_3DAEE0,0x003daee0,0x003daf40,0x60
mem_fill_z_322,0x003daf40,0x003db004,0xc4
wrap_obj_alloc_and_init_c,0x003db010,0x003db078,0x68
get_field_val_z_81,0x003db080,0x003db094,0x14
mem_fill_z_323,0x003db0a0,0x003db2ec,0x24c
obj_shift_quat_buf_u,0x003db2f0,0x003db3c0,0xd0
get_data_ptr_z_361,0x003db3c0,0x003db3cc,0xc
wrap_obj_register___,0x003db3d0,0x003db424,0x54
obj_ctor_init___,0x003db430,0x003db4b0,0x80
mem_fill_z_324,0x003db4b0,0x003db7d0,0x320
wrap_obj_register___,0x003db7d0,0x003db824,0x54
obj_ctor_init___,0x003db830,0x003db8a0,0x70
mem_compare_n_0_clone_60,0x003db8a0,0x003db9d8,0x138
obj_submit_to_render_queue_clone_05,0x003db9e0,0x003dbab8,0xd8
get_data_ptr_z_362,0x003dbac0,0x003dbacc,0xc
wrap_obj_register___,0x003dbad0,0x003dbb24,0x54
obj_ctor_init___,0x003dbb30,0x003dbbb0,0x80
sub_3DBBB0,0x003dbbb0,0x003dbc64,0xb4
wrap_obj_register___,0x003dbc70,0x003dbcc4,0x54
obj_ctor_init___,0x003dbcd0,0x003dbd40,0x70
obj_shift_quat_buf_v,0x003dbd40,0x003dbf6c,0x22c
noop_z_445,0x003dbf70,0x003dbf78,0x8
get_data_ptr_z_363,0x003dbf80,0x003dbf8c,0xc
wrap_obj_register___,0x003dbf90,0x003dbfe4,0x54
obj_ctor_init___,0x003dbff0,0x003dc070,0x80
mem_fill_z_325,0x003dc070,0x003dc390,0x320
wrap_obj_register___,0x003dc390,0x003dc3e4,0x54
obj_ctor_init___,0x003dc3f0,0x003dc460,0x70
noop_wrapper_z_634,0x003dc460,0x003dc468,0x8
sub_3DC470,0x003dc470,0x003dc560,0xf0
obj_shift_quat_buf_w,0x003dc560,0x003dc5f4,0x94
get_data_ptr_z_364,0x003dc600,0x003dc60c,0xc
noop_z_446,0x003dc610,0x003dc618,0x8
wrap_obj_register___,0x003dc620,0x003dc674,0x54
obj_ctor_init___,0x003dc680,0x003dc6f0,0x70
noop_wrapper_z_635,0x003dc6f0,0x003dc6f8,0x8
mem_fill_z_138_clone_03,0x003dc700,0x003dc884,0x184
obj_shift_quat_buf_x,0x003dc890,0x003dcbcc,0x33c
get_data_ptr_z_365,0x003dcbd0,0x003dcbdc,0xc
wrap_obj_register___,0x003dcbe0,0x003dcc34,0x54
obj_ctor_init___,0x003dcc40,0x003dccc0,0x80
euler_to_quat_z_33,0x003dccc0,0x003dd11c,0x45c
wrap_obj_register___,0x003dd120,0x003dd174,0x54
obj_ctor_init___,0x003dd180,0x003dd1f0,0x70
noop_wrapper_z_636,0x003dd1f0,0x003dd1f8,0x8
sub_3DD200,0x003dd200,0x003dd2a8,0xa8
pool_alloc_entry_clone_05,0x003dd2b0,0x003dd320,0x70
wrap_obj_alloc_and_init_d,0x003dd320,0x003dd388,0x68
get_data_ptr_z_366,0x003dd390,0x003dd39c,0xc
mem_fill_z_326,0x003dd3a0,0x003dd494,0xf4
sub_3DD4A0,0x003dd4a0,0x003dd59c,0xfc
mem_fill_z_327,0x003dd5a0,0x003dd6b0,0x110
wrap_obj_register___,0x003dd6b0,0x003dd704,0x54
obj_ctor_init___,0x003dd710,0x003dd790,0x80
sub_3DD790,0x003dd790,0x003dd7f8,0x68
wrap_obj_register___,0x003dd800,0x003dd854,0x54
obj_ctor_init___,0x003dd860,0x003dd8d0,0x70
state_byte_transition_q_07,0x003dd8d0,0x003dd9a0,0xd0
sub_3DD9A0,0x003dd9a0,0x003de17c,0x7dc
wrap_obj_register___,0x003de180,0x003de1d4,0x54
obj_ctor_init___,0x003de1e0,0x003de260,0x80
sub_3DE260,0x003de260,0x003de4bc,0x25c
wrap_obj_register___,0x003de4c0,0x003de514,0x54
obj_ctor_init___,0x003de520,0x003de590,0x70
mem_fill_z_328,0x003de590,0x003de6e4,0x154
sub_3DE6F0,0x003de6f0,0x003de74c,0x5c
mem_fill_z_329,0x003de750,0x003de834,0xe4
wrap_obj_alloc_and_init_e,0x003de840,0x003de8a8,0x68
get_data_ptr_z_367,0x003de8b0,0x003de8bc,0xc
wrap_obj_register___,0x003de8c0,0x003de914,0x54
obj_ctor_init___,0x003de920,0x003de990,0x70
wrap_obj_shift_quat_buf_b,0x003de990,0x003de9b0,0x20
wrap_obj_register___,0x003de9b0,0x003dea04,0x54
obj_ctor_init___,0x003dea10,0x003dea80,0x70
sub_3DEA80,0x003dea80,0x003deb0c,0x8c
mem_fill_z_330,0x003deb10,0x003dec14,0x104
get_data_ptr_z_368,0x003dec20,0x003dec2c,0xc
wrap_obj_register___,0x003dec30,0x003dec84,0x54
obj_ctor_init___,0x003dec90,0x003ded00,0x70
mem_fill_z_331,0x003ded00,0x003deea4,0x1a4
wrap_obj_register___,0x003deeb0,0x003def04,0x54
obj_ctor_init___,0x003def10,0x003def90,0x80
euler_to_quat_z_1_clone_06,0x003def90,0x003df268,0x2d8
wrap_obj_register___,0x003df270,0x003df2c4,0x54
obj_ctor_init___,0x003df2d0,0x003df340,0x70
mem_fill_z_332,0x003df340,0x003df500,0x1c0
wrap_obj_register___,0x003df500,0x003df554,0x54
obj_ctor_init___,0x003df560,0x003df5d0,0x70
mem_fill_z_333,0x003df5d0,0x003df768,0x198
get_data_ptr_z_369,0x003df770,0x003df77c,0xc
wrap_obj_register___,0x003df780,0x003df7d4,0x54
obj_ctor_init___,0x003df7e0,0x003df860,0x80
mem_fill_z_334,0x003df860,0x003dfabc,0x25c
wrap_obj_register___,0x003dfac0,0x003dfb14,0x54
obj_ctor_init___,0x003dfb20,0x003dfba0,0x80
sub_3DFBA0,0x003dfba0,0x003dfc54,0xb4
wrap_obj_register___,0x003dfc60,0x003dfcb4,0x54
obj_ctor_init___,0x003dfcc0,0x003dfd30,0x70
obj_set_fields___,0x003dfd30,0x003dfd98,0x68
wrap_obj_alloc_and_init_f,0x003dfda0,0x003dfe08,0x68
get_data_ptr_z_370,0x003dfe10,0x003dfe1c,0xc
wrap_obj_register___,0x003dfe20,0x003dfe74,0x54
obj_ctor_init___,0x003dfe80,0x003dff00,0x80
mem_fill_z_335,0x003dff00,0x003e01c8,0x2c8
wrap_obj_register___,0x003e01d0,0x003e0224,0x54
obj_ctor_init___,0x003e0230,0x003e02a0,0x70
mem_fill_z_336,0x003e02a0,0x003e04a8,0x208
mem_fill_z_81_clone_13,0x003e04b0,0x003e05f4,0x144
noop_z_447,0x003e0600,0x003e0608,0x8
wrap_obj_register___,0x003e0610,0x003e0664,0x54
obj_ctor_init___,0x003e0670,0x003e06f0,0x80
fighter_track_advance_clone_07,0x003e06f0,0x003e0790,0xa0
obj_shift_quat_buf_y,0x003e0790,0x003e0888,0xf8
get_data_ptr_z_371,0x003e0890,0x003e089c,0xc
wrap_obj_register___,0x003e08a0,0x003e08f4,0x54
obj_ctor_init___,0x003e0900,0x003e0980,0x80
get_data_ptr_z_372,0x003e0980,0x003e098c,0xc
get_data_ptr_z_373,0x003e0990,0x003e099c,0xc
get_data_ptr_z_374,0x003e09a0,0x003e09ac,0xc
get_data_ptr_z_375,0x003e09b0,0x003e09bc,0xc
wrap_obj_register___,0x003e09c0,0x003e0a14,0x54
obj_ctor_init___,0x003e0a20,0x003e0aa0,0x80
CAppEnding_Update_clone_01,0x003e0aa0,0x003e0aec,0x4c
CApp_BaseCtor,0x003e0af0,0x003e0b74,0x84
sub_3E0B80,0x003e0b80,0x003e0bcc,0x4c
obj_set_byte11,0x003e0bd0,0x003e0bd8,0x8
noop_wrapper_z_637,0x003e0be0,0x003e0be8,0x8
return_const_1_z_124,0x003e0bf0,0x003e0bf8,0x8
return_const_1_z_125,0x003e0c00,0x003e0c08,0x8
return_const_1_z_126,0x003e0c10,0x003e0c18,0x8
return_const_1_z_127,0x003e0c20,0x003e0c28,0x8
noop_z_448,0x003e0c30,0x003e0c38,0x8
noop_z_449,0x003e0c40,0x003e0c48,0x8
noop_z_450,0x003e0c50,0x003e0c58,0x8
noop_z_451,0x003e0c60,0x003e0c68,0x8
loadscreen_set_asset,0x003e0c70,0x003e0d2c,0xbc
get_data_ptr_z_376,0x003e0d30,0x003e0d3c,0xc
loadscreen_assign_slot,0x003e0d40,0x003e0dd0,0x90
obj_is_flag4_clear,0x003e0dd0,0x003e0df8,0x28
loadscreen_init,0x003e0e00,0x003e0e58,0x58
loadscreen_tick,0x003e0e60,0x003e10cc,0x26c
pool_alloc_entry_clone_06,0x003e10d0,0x003e11a8,0xd8
sub_3E11B0,0x003e11b0,0x003e1278,0xc8
loadscreen_reset,0x003e1280,0x003e12e8,0x68
loadscreen_cancel,0x003e12f0,0x003e139c,0xac
loadscreen_on_load_complete,0x003e13a0,0x003e1428,0x88
loadscreen_finalize,0x003e1430,0x003e1498,0x68
obj_ctor_init___,0x003e14a0,0x003e153c,0x9c
sub_3E1540,0x003e1540,0x003e1548,0x8
obj_ctor_init___,0x003e1550,0x003e15ac,0x5c
obj_set_fields_z_246,0x003e15b0,0x003e1610,0x60
sub_3E1610,0x003e1610,0x003e1958,0x348
noop_seq_var_10_z_78,0x003e1960,0x003e1998,0x38
sub_3E19A0,0x003e19a0,0x003e1bf4,0x254
wrap_singleton_get_mgr_c_0,0x003e1c00,0x003e1c24,0x24
vtable_dispatch___,0x003e1c30,0x003e1c60,0x30
sub_3E1C60,0x003e1c60,0x003e1ca0,0x40
noop_z_452,0x003e1ca0,0x003e1ca8,0x8
wrap_move_dispatch_by_type,0x003e1cb0,0x003e1cf4,0x44
sub_3E1D00,0x003e1d00,0x003e1d0c,0xc
asm_reg_save_z_8,0x003e1d10,0x003e1d44,0x34
obj_set_field_byte___,0x003e1d50,0x003e1d58,0x8
noop_wrapper_z_638,0x003e1d60,0x003e1d74,0x14
sub_3E1D80,0x003e1d80,0x003e1f10,0x190
get_data_ptr_z_377,0x003e1f10,0x003e1f1c,0xc
CAppDemoMain_Ctor,0x003e1f20,0x003e1fd8,0xb8
sub_3E1FE0,0x003e1fe0,0x003e1fe8,0x8
obj_ctor_init___,0x003e1ff0,0x003e2050,0x60
obj_set_fields___,0x003e2050,0x003e209c,0x4c
sub_3E20A0,0x003e20a0,0x003e20dc,0x3c
singleton_lazy_init___,0x003e20e0,0x003e2334,0x254
sub_3E2340,0x003e2340,0x003e23b0,0x70
sub_3E23B0,0x003e23b0,0x003e245c,0xac
singleton_lazy_init___,0x003e2460,0x003e268c,0x22c
noop_z_453,0x003e2690,0x003e2698,0x8
vtable_dispatch_m_0_clone_12,0x003e26a0,0x003e26b8,0x18
sub_3E26C0,0x003e26c0,0x003e2798,0xd8
str_copy_n_e_clone_127,0x003e27a0,0x003e29e4,0x244
scene_node_set_visible_clone_13,0x003e29f0,0x003e2b00,0x110
sub_3E2B00,0x003e2b00,0x003e2bd4,0xd4
singleton_sub_2be0,0x003e2be0,0x003e2c8c,0xac
noop___,0x003e2c90,0x003e2c98,0x8
return_const_1_z_128,0x003e2ca0,0x003e2ca8,0x8
noop___,0x003e2cb0,0x003e2cb8,0x8
return_const_1_z_129,0x003e2cc0,0x003e2cc8,0x8
get_data_ptr_z_378,0x003e2cd0,0x003e2cdc,0xc
get_data_ptr_z_379,0x003e2ce0,0x003e2cec,0xc
CAppDemoPlay_Ctor,0x003e2cf0,0x003e2dbc,0xcc
sub_3E2DC0,0x003e2dc0,0x003e2dc8,0x8
obj_ctor_init___,0x003e2dd0,0x003e2e20,0x50
obj_set_fields___,0x003e2e20,0x003e2e7c,0x5c
sub_3E2E80,0x003e2e80,0x003e2fcc,0x14c
wrap_effect_mgr_set_flag,0x003e2fd0,0x003e2ff0,0x20
sub_3E2FF0,0x003e2ff0,0x003e31ec,0x1fc
noop_wrapper___,0x003e31f0,0x003e3210,0x20
noop_z_454,0x003e3210,0x003e3218,0x8
CAppFightResultCsAcSingle_Tick_clone_06,0x003e3220,0x003e325c,0x3c
noop_wrapper_z_639,0x003e3260,0x003e3274,0x14
get_data_ptr_z_380,0x003e3280,0x003e328c,0xc
CAppDemoMovie_Ctor,0x003e3290,0x003e3348,0xb8
sub_3E3350,0x003e3350,0x003e3358,0x8
obj_ctor_init___,0x003e3360,0x003e33b4,0x54
obj_ctor_init___,0x003e33c0,0x003e3478,0xb8
CAppDemoMainAlt_Begin,0x003e3480,0x003e34ec,0x6c
CAppDemoMainAlt_Tick,0x003e34f0,0x003e35b4,0xc4
CAppDemoMainAlt_Update,0x003e35c0,0x003e36c8,0x108
obj_set_fields___80_clone_04,0x003e36d0,0x003e3768,0x98
obj_set_fields___,0x003e3770,0x003e37b8,0x48
noop_wrapper_z_640,0x003e37c0,0x003e37c8,0x8
noop_wrapper_z_641,0x003e37d0,0x003e37f8,0x28
singleton_sub_2be0_clone_02,0x003e3800,0x003e38ac,0xac
get_data_ptr_z_381,0x003e38b0,0x003e38bc,0xc
CAppDemoMainAlt_Ctor,0x003e38c0,0x003e3994,0xd4
sub_3E39A0,0x003e39a0,0x003e39a8,0x8
obj_ctor_init___,0x003e39b0,0x003e39fc,0x4c
CAppEnding_Begin,0x003e3a00,0x003e3a44,0x44
return_const_1_z_130,0x003e3a50,0x003e3a58,0x8
CAppEnding_Update,0x003e3a60,0x003e3ad8,0x78
noop_z_455,0x003e3ae0,0x003e3ae8,0x8
return_const_1_z_131,0x003e3af0,0x003e3af8,0x8
CAppFightResultCsAcSingle_Tick_clone_07,0x003e3b00,0x003e3b38,0x38
get_data_ptr_z_382,0x003e3b40,0x003e3b4c,0xc
CAppEnding_Ctor,0x003e3b50,0x003e3c08,0xb8
sub_3E3C10,0x003e3c10,0x003e3c18,0x8
sub_3E3C20,0x003e3c20,0x003e3c6c,0x4c
obj_set_fields_z_37,0x003e3c70,0x003e3c98,0x28
obj_set_fields_z_247,0x003e3ca0,0x003e3cec,0x4c
sub_3E3CF0,0x003e3cf0,0x003e42a4,0x5b4
mem_fill_z_337,0x003e42b0,0x003e4630,0x380
sub_3E4630,0x003e4630,0x003e4668,0x38
obj_ctor_init___,0x003e4670,0x003e46cc,0x5c
CAppEndingDemo_Begin,0x003e46d0,0x003e470c,0x3c
CAppEndingDemo_Tick,0x003e4710,0x003e4874,0x164
CAppEndingDemo_Update,0x003e4880,0x003e49a8,0x128
sub_3E49B0,0x003e49b0,0x003e4a24,0x74
vtable_dispatch_m_0_clone_13,0x003e4a30,0x003e4a48,0x18
get_data_ptr_z_383,0x003e4a50,0x003e4a5c,0xc
CAppEndingDemo_Ctor,0x003e4a60,0x003e4b2c,0xcc
sub_3E4B30,0x003e4b30,0x003e4b38,0x8
obj_ctor_init___,0x003e4b40,0x003e4b90,0x50
sub_3E4B90,0x003e4b90,0x003e4c58,0xc8
sub_3E4C60,0x003e4c60,0x003e4d54,0xf4
sub_3E4D60,0x003e4d60,0x003e4e04,0xa4
pool_entry_pop_e_clone_09,0x003e4e10,0x003e4f60,0x150
return_const_1_z_132,0x003e4f60,0x003e4f68,0x8
sub_3E4F70,0x003e4f70,0x003e5024,0xb4
wrap_singleton_get_player_mgr,0x003e5030,0x003e5054,0x24
noop_z_456,0x003e5060,0x003e5068,0x8
str_copy_n_n,0x003e5070,0x003e5194,0x124
state_byte_transition___,0x003e51a0,0x003e5330,0x190
get_data_ptr_z_384,0x003e5330,0x003e533c,0xc
CAppFightDemoBoss_Ctor,0x003e5340,0x003e53f8,0xb8
sub_3E5400,0x003e5400,0x003e5408,0x8
obj_ctor_init___,0x003e5410,0x003e5464,0x54
obj_set_fields___,0x003e5470,0x003e54c4,0x54
sub_3E54D0,0x003e54d0,0x003e554c,0x7c
mem_compare_n_0_clone_61,0x003e5550,0x003e5bc4,0x674
CAppMenuMain_Tick_clone_04,0x003e5bd0,0x003e5c98,0xc8
noop_z_457,0x003e5ca0,0x003e5ca8,0x8
obj_set_fields___,0x003e5cb0,0x003e5d0c,0x5c
get_data_ptr_z_385,0x003e5d10,0x003e5d1c,0xc
CAppFightDemoStart_Ctor,0x003e5d20,0x003e5dd8,0xb8
sub_3E5DE0,0x003e5de0,0x003e5de8,0x8
obj_ctor_init___,0x003e5df0,0x003e5e3c,0x4c
obj_set_fields___,0x003e5e40,0x003e5e7c,0x3c
sub_3E5E80,0x003e5e80,0x003e5eec,0x6c
noop_z_458,0x003e5ef0,0x003e5ef8,0x8
CAppFightResultCsAcSingle_Tick_clone_08,0x003e5f00,0x003e5f38,0x38
get_data_ptr_z_386,0x003e5f40,0x003e5f4c,0xc
CAppFightDemoEnd_Ctor,0x003e5f50,0x003e6008,0xb8
sub_3E6010,0x003e6010,0x003e6018,0x8
obj_ctor_init___,0x003e6020,0x003e6080,0x60
CAppFightDemoEndCard_Begin,0x003e6080,0x003e620c,0x18c
CAppFightDemoEndCard_Tick,0x003e6210,0x003e63d4,0x1c4
CAppFightDemoEndCard_End,0x003e63e0,0x003e64ec,0x10c
CAppFightDemoEndCard_Update,0x003e64f0,0x003e6678,0x188
wrap_effect_spawn_by_id_clone_02,0x003e6680,0x003e66a8,0x28
sub_3E66B0,0x003e66b0,0x003e673c,0x8c
sub_3E6740,0x003e6740,0x003e680c,0xcc
str_copy_n_o,0x003e6810,0x003e68f4,0xe4
sub_3E6900,0x003e6900,0x003e6a28,0x128
sub_3E6A30,0x003e6a30,0x003e6c3c,0x20c
get_data_ptr_z_387,0x003e6c40,0x003e6c4c,0xc
CAppFightDemoEndCard_Ctor,0x003e6c50,0x003e6d08,0xb8
sub_3E6D10,0x003e6d10,0x003e6d18,0x8
obj_ctor_init___,0x003e6d20,0x003e6da4,0x84
obj_set_fields___,0x003e6db0,0x003e6e00,0x50
noop_seq_var_10_z_79,0x003e6e00,0x003e6e40,0x40
state_byte_transition___,0x003e6e40,0x003e7154,0x314
wrap_singleton_get_mgr_2d07_1,0x003e7160,0x003e7188,0x28
vtable_dispatch_m_0_clone_14,0x003e7190,0x003e71a8,0x18
CAppFightResultCsAcSingle_Tick_clone_09,0x003e71b0,0x003e71f8,0x48
obj_change_state_clone_01,0x003e7200,0x003e7428,0x228
get_data_ptr_z_388,0x003e7430,0x003e743c,0xc
CAppFightGameOver_Ctor,0x003e7440,0x003e756c,0x12c
sub_3E7570,0x003e7570,0x003e7578,0x8
sub_3E7580,0x003e7580,0x003e76e4,0x164
noop_seq_var_10_z_80,0x003e76f0,0x003e772c,0x3c
str_copy_n_e_clone_128,0x003e7730,0x003e7a7c,0x34c
sub_3E7A80,0x003e7a80,0x003e7b2c,0xac
CAppFightMainTrain_Tick,0x003e7b30,0x003e8124,0x5f4
CAppFightMainTrain_End,0x003e8130,0x003e8164,0x34
str_copy_n_e_clone_129,0x003e8170,0x003e884c,0x6dc
sub_3E8850,0x003e8850,0x003e8bf4,0x3a4
sub_3E8C00,0x003e8c00,0x003e8ca0,0xa0
PadSysInit_clone_12,0x003e8ca0,0x003e8d94,0xf4
sub_3E8DA0,0x003e8da0,0x003e8e14,0x74
scene_graph_flush_clone_15,0x003e8e20,0x003e9180,0x360
vtable_dispatch___,0x003e9180,0x003e91b0,0x30
sub_3E91B0,0x003e91b0,0x003e925c,0xac
sub_3E9260,0x003e9260,0x003e9300,0xa0
noop_z_459,0x003e9300,0x003e9308,0x8
noop_wrapper_z_642,0x003e9310,0x003e9340,0x30
sub_3E9340,0x003e9340,0x003e941c,0xdc
sub_3E9420,0x003e9420,0x003e957c,0x15c
PadSysInit_clone_13,0x003e9580,0x003e975c,0x1dc
state_byte_transition_u_0,0x003e9760,0x003e99e4,0x284
CAppFightMain_StartFight,0x003e99f0,0x003e9b18,0x128
get_data_ptr_z_389,0x003e9b20,0x003e9b2c,0xc
CAppFightMain_Ctor,0x003e9b30,0x003e9c9c,0x16c
sub_3E9CA0,0x003e9ca0,0x003e9ca8,0x8
obj_ctor_init___,0x003e9cb0,0x003e9d08,0x58
CAppFightPlayDoubles_Begin,0x003e9d10,0x003e9e60,0x150
CAppFightPlaySingle_Update,0x003e9e60,0x003ea8d4,0xa74
noop_z_460,0x003ea8e0,0x003ea8e8,0x8
noop_wrapper_z_643,0x003ea8f0,0x003ea8f8,0x8
CAppFightResultCsAcSingle_Tick_clone_10,0x003ea900,0x003ea938,0x38
sub_3EA940,0x003ea940,0x003eaac8,0x188
sub_3EAAD0,0x003eaad0,0x003eab70,0xa0
sub_3EAB70,0x003eab70,0x003eada8,0x238
mem_fill_z_52_0,0x003eadb0,0x003eb35c,0x5ac
PadSysInit_clone_14,0x003eb360,0x003eb500,0x1a0
sub_3EB500,0x003eb500,0x003eb5a8,0xa8
CAppFightPlayDoubles_Ctor,0x003eb5b0,0x003eb608,0x58
CAppFightPlaySingle_Ctor,0x003eb610,0x003eb6c8,0xb8
j_CAppFightPlaySingle_Update,0x003eb6d0,0x003eb6d8,0x8
get_data_ptr_z_390,0x003eb6e0,0x003eb6ec,0xc
obj_ctor_init_k_clone_02,0x003eb6f0,0x003eb7c4,0xd4
get_data_ptr_z_391,0x003eb7d0,0x003eb7dc,0xc
sub_3EB7E0,0x003eb7e0,0x003eb7e8,0x8
obj_ctor_init___,0x003eb800,0x003eb84c,0x4c
noop_z_461,0x003eb850,0x003eb858,0x8
return_zero_z_248,0x003eb860,0x003eb868,0x8
return_zero_z_249,0x003eb870,0x003eb878,0x8
noop_z_462,0x003eb880,0x003eb888,0x8
sub_3EB890,0x003eb890,0x003eb908,0x78
noop_z_463,0x003eb910,0x003eb918,0x8
obj_ctor_init___0_clone_97,0x003eb920,0x003eb960,0x40
CAppFgtResDgnM_Begin,0x003eb960,0x003eba68,0x108
CAppFgtResDgnM_Update,0x003eba70,0x003ebb34,0xc4
noop_z_464,0x003ebb40,0x003ebb48,0x8
get_data_ptr_z_392,0x003ebb50,0x003ebb5c,0xc
CAppFgtResDgnM_Ctor,0x003ebb60,0x003ebc18,0xb8
get_data_ptr_z_393,0x003ebc20,0x003ebc2c,0xc
CAppFgtResDgnC_Ctor,0x003ebc30,0x003ebce8,0xb8
